resent,0.92
resentful,0.88
resentment,0.91
reservation,0.83
reserve,0.88
reserve,0.89
reserve,0.95
reserved,0.88
reservist,0.61
reservoir,0.84
reset,0.81
resettle,0.85
resettlement,0.80
reshape,0.94
reside,0.93
residence,0.90
residency,0.86
resident,0.90
resident,0.90
residential,0.89
residual,0.81
residuals,0.70
residue,0.84
resign,0.92
resignation,0.90
resilience,0.84
resiliency,0.75
resilient,0.90
resin,0.76
resist,0.94
resistance,0.93
resistant,0.88
resolute,0.88
resolutely,0.89
resolution,0.91
resolve,0.90
resolve,0.94
resonance,0.88
resonant,0.86
resonate,0.93
resonator,0.49
resort,0.92
resort,0.92
resounding,0.91
resource,0.93
resourceful,0.92
resourcefulness,0.75
respect,0.94
respect,0.94
respect,0.94
respectability,0.85
respectable,0.91
respected,0.94
respectful,0.92
respectfully,0.90
respecting,0.89
respective,0.94
respectively,0.92
respiration,0.77
respirator,0.74
respiratory,0.77
respite,0.88
respond,0.96
respondent,0.88
responder,0.78
response,0.94
response,0.94
responsibility,0.95
responsible,0.95
responsibly,0.91
responsive,0.94
responsiveness,0.86
rest,0.95
rest,0.96
restart,0.83
restate,0.92
restatement,0.57
restaurant,0.92
resting,0.87
restitution,0.87
restless,0.94
restlessness,0.90
restoration,0.90
restorative,0.70
restore,0.93
restored,0.90
restoring,0.91
restrain,0.92
restrained,0.88
restraint,0.89
restrict,0.94
restricted,0.93
restriction,0.92
restrictive,0.92
restroom,0.88
restructure,0.93
restructuring,0.92
result,0.94
result,0.94
resultant,0.89
resulting,0.91
resume,0.86
resume,0.92
resumption,0.84
resurface,0.89
resurgence,0.90
resurgent,0.85
resurrect,0.91
resurrected,0.56
resurrection,0.74
resuscitate,0.90
resuscitation,0.52
retail,0.80
retail,0.89
retailer,0.83
retailing,0.78
retain,0.95
retainer,0.80
retake,0.82
retaliate,0.86
retaliation,0.87
retaliatory,0.82
retard,0.91
retardation,0.84
retarded,0.84
retell,0.86
retelling,0.86
retention,0.86
retest,0.73
retest,0.79
rethink,0.95
rethinking,0.92
reticence,0.89
reticent,0.87
retina,0.81
retinal,0.78
retire,0.92
retired,0.93
retiree,0.78
retirement,0.89
retool,0.90
retort,0.89
retrace,0.86
retract,0.86
retraction,0.79
retrain,0.91
retraining,0.86
retreat,0.89
retreat,0.92
retrenchment,0.78
retribution,0.83
retributive,0.67
retrieval,0.89
retrieve,0.91
retroactive,0.80
retrofit,0.64
retrofit,0.78
retrospect,0.93
retrospective,0.90
retrospectively,0.88
return,0.87
return,0.93
return,0.95
returning,0.89
reunification,0.73
reunion,0.84
reunite,0.90
reusable,0.74
reuse,0.76
reuse,0.81
revamp,0.89
reveal,0.94
revealed,0.85
revealing,0.93
revel,0.76
revelation,0.84
revelatory,0.81
revenge,0.90
revenue,0.90
reverberate,0.89
reverberation,0.80
revere,0.91
revered,0.89
reverence,0.88
reverend,0.816743312
reverie,0.82
reversal,0.92
reverse,0.88
reverse,0.93
reverse,0.94
reversible,0.84
reversion,0.86
revert,0.93
review,0.94
review,0.95
reviewer,0.92
revise,0.94
revised,0.93
revision,0.94
revisionism,0.81
revisionist,0.81
revisit,0.93
revitalization,0.87
revitalize,0.92
revival,0.88
revive,0.93
revived,0.87
revoke,0.90
revolt,0.86
revolt,0.87
revolution,0.92
revolutionary,0.87
revolutionary,0.90
revolutionize,0.89
revolve,0.94
revolver,0.81
revolving,0.85
revulsion,0.88
reward,0.93
reward,0.96
rewarding,0.94
rework,0.91
rewrite,0.92
rewriting,0.79
rhetoric,0.90
rhetorical,0.84
rhetorically,0.89
rheumatoid,0.75
rhinitis,0.57
rhino,0.66
rho,0.81
rhyme,0.80
rhyme,0.82
rhythm,0.83
rhythmic,0.77
rib,0.85
ribbon,0.86
rice,0.88
rich,0.96
riches,0.92
richly,0.91
richness,0.85
rid,0.94
riddle,0.74
riddle,0.88
ride,0.90
ride,0.94
rider,0.85
ridge,0.85
ridicule,0.89
ridicule,0.93
ridiculous,0.93
riding,0.75
rife,0.92
rifle,0.85
rift,0.88
rig,0.81
rig,0.89
right,0.91
right,0.94
right,0.94
right-hand,0.86
right-wing,0.88
righteous,0.83
righteousness,0.78
rightful,0.89
rightfully,0.90
rightist,0.81
rightly,0.90
rigid,0.93
rigidity,0.92
rigidly,0.91
rigor,0.93
rigorous,0.95
rigorously,0.92
rim,0.85
rime,0.73
rind,0.80
ring,0.81
ring,0.93
ringing,0.88
rink,0.77
rinse,0.79
riot,0.86
rioting,0.83
rip,0.88
riparian,0.76
ripe,0.92
ripen,0.85
ripple,0.85
rise,0.94
rise,0.94
risen,0.66
riser,0.79
rising,0.88
rising,0.92
risk,0.91
risk,0.95
risk-taking,0.76
risk-taking,0.77
risky,0.90
rite,0.87
ritual,0.86
ritual,0.89
ritualistic,0.87
ritualized,0.87
ritually,0.83
rival,0.91
rival,0.92
rival,0.92
rivalry,0.89
river,0.89
riverbank,0.84
riverbed,0.82
riverine,0.74
rna,0.742143204
road,0.92
roadblock,0.90
roadside,0.75
roadway,0.81
roam,0.89
roar,0.88
roar,0.91
roast,0.85
roasted,0.76
rob,0.92
robber,0.88
robbery,0.87
robe,0.89
robin,0.87
robot,0.75
robotic,0.74
robotics,0.75
robust,0.92
robustness,0.75
rock,0.88
rock,0.92
rocker,0.77
rocket,0.80
rockfish,0.15
rocky,0.82
rod,0.84
rodent,0.73
rodeo,0.66
rogue,0.81
role,0.95
role-playing,0.88
roll,0.93
roll,0.93
roller,0.85
rolling,0.89
roman,0.889535024
roman,0.909010843
romance,0.66
romance,0.85
romanesque,0.74
romanian,0.737736003
romantic,0.81
romantic,0.88
romanticism,0.83
romanticize,0.86
roof,0.87
roofing,0.70
rooftop,0.86
rookie,0.84
room,0.96
roommate,0.89
roomy,0.77
roost,0.69
root,0.93
root,0.93
rooted,0.89
rope,0.88
rosary,0.81
rose,0.94
rosemary,0.86
rosette,0.70
roster,0.91
rosy,0.90
rot,0.83
rot,0.87
rotary,0.79
rotate,0.82
rotating,0.79
rotation,0.83
rotational,0.78
rotator,0.71
rote,0.87
rotor,0.70
rotten,0.91
rotting,0.83
rouge,0.73
rough,0.80
rough,0.92
roughly,0.90
roughness,0.67
round,0.91
round,0.91
round,0.92
round,0.93
rounded,0.86
rounding,0.57
roundtable,0.90
roundup,0.82
rouse,0.91
rout,0.84
route,0.92
router,0.70
routine,0.89
routine,0.92
routinely,0.95
routing,0.76
rover,0.75
roving,0.89
row,0.88
row,0.89
rowing,0.79
royal,0.91
royalist,0.73
royalty,0.91
rub,0.87
rub,0.90
rubber,0.85
rubber,0.87
rubbish,0.83
rubble,0.90
rubric,0.83
rude,0.92
rudimentary,0.92
rug,0.89
rugby,0.70
rugged,0.86
ruin,0.89
ruin,0.94
ruined,0.88
rule,0.92
rule,0.93
rule-making,0.42
rule-making,0.47
ruler,0.90
ruling,0.87
ruling,0.88
rum,0.67
rumble,0.89
rumor,0.89
rumor,0.90
run,0.93
run,0.93
run-up,0.86
runaway,0.79
runaway,0.87
rung,0.83
runner,0.84
runner-up,0.61
running,0.91
running,0.92
runoff,0.80
runway,0.83
rupture,0.89
rupture,0.90
rural,0.91
ruse,0.84
rush,0.93
rush,0.94
russian,0.863274466
russian,0.887431243
rust,0.72
rust,0.86
rustic,0.85
rusty,0.86
rut,0.85
ruthless,0.90
ruthlessly,0.89
s/he,0.83
sabbatical,0.82
saber,0.74
sabotage,0.84
sabotage,0.91
sac,0.80
sack,0.86
sack,0.88
sacrament,0.72
sacramental,0.71
sacred,0.89
sacredness,0.82
sacrifice,0.89
sacrifice,0.94
sacrificial,0.83
sad,0.94
sadden,0.86
saddle,0.90
saddle,0.90
sadism,0.74
sadistic,0.72
sadly,0.93
sadness,0.88
safari,0.81
safe,0.92
safe,0.94
safeguard,0.88
safeguard,0.92
safely,0.91
safety,0.91
sag,0.88
saga,0.69
sage,0.89
said,0.88
sail,0.80
sail,0.89
sailboat,0.82
sailing,0.84
sailor,0.87
saint,0.87
saintly,0.80
sake,0.92
salad,0.75
salamander,0.61
salaried,0.85
salary,0.94
sale,0.93
sales,0.85
salesman,0.88
salespeople,0.75
salesperson,0.82
salience,0.83
salient,0.90
saline,0.80
salinity,0.69
saliva,0.74
salivary,0.67
salmon,0.75
salmonella,0.75
salon,0.82
saloon,0.73
salsa,0.79
salt,0.87
saltwater,0.77
salty,0.85
salutary,0.89
salute,0.85
salute,0.89
salvadoran,0.79
salvage,0.85
salvage,0.91
salvation,0.81
salvific,0.72
samba,0.71
same,0.91
same,0.95
same-gender,0.52
same-sex,0.77
sameness,0.79
samoan,0.43
sample,0.88
sample,0.90
sampler,0.75
sampling,0.89
sanctify,0.72
sanction,0.85
sanction,0.91
sanctity,0.86
sanctuary,0.87
sand,0.74
sand,0.85
sandal,0.88
sandinista,0.77
sandstone,0.82
sandwich,0.83
sandwich,0.87
sandy,0.83
sane,0.90
sanguine,0.91
sanitarian,0.69
sanitary,0.83
sanitation,0.84
sanitize,0.62
sanity,0.88
sap,0.85
sap,0.89
sapling,0.74
sarcasm,0.81
sarcastic,0.88
sarcoidosis,0.51
sarcoma,0.66
sarcophagus,0.59
sardine,0.71
satanic,0.81
satellite,0.81
satin,0.77
satire,0.84
satirical,0.82
satirize,0.83
satisfaction,0.89
satisfactorily,0.92
satisfactory,0.94
satisfied,0.92
satisfy,0.95
satisfying,0.94
saturate,0.90
saturated,0.79
saturation,0.84
sauce,0.78
saucepan,0.71
saucer,0.71
saudi,0.797362288
saudi,0.824710121
sauropod,0.46
sausage,0.86
sauté,0.72
savage,0.88
savage,0.88
savagery,0.81
savanna,0.78
savannah,0.73
save,0.92
save,0.93
saver,0.84
saving,0.91
savior,0.85
savor,0.89
savvy,0.92
saw,0.78
sawdust,0.74
sawmill,0.82
saxon,0.63
saxon,0.68
saxophone,0.77
say,0.90
say,0.93
say,0.94
saying,0.89
scab,0.74
scaffold,0.81
scaffolding,0.87
scale,0.89
scale,0.91
scaling,0.80
scallop,0.72
scalp,0.81
scalpel,0.67
scam,0.85
scan,0.82
scan,0.83
scandal,0.90
scandalous,0.86
scandinavian,0.842248609
scanner,0.79
scanning,0.82
scant,0.94
scapegoat,0.88
scar,0.85
scar,0.88
scarce,0.92
scarcely,0.92
scarcity,0.89
scare,0.90
scare,0.94
scared,0.93
scarf,0.90
scarlet,0.85
scary,0.93
scathing,0.89
scatter,0.85
scattered,0.89
scattering,0.72
scavenge,0.85
scavenger,0.76
scenario,0.91
scene,0.90
scenery,0.86
scenic,0.86
scent,0.85
schedule,0.93
schedule,0.94
scheduled,0.93
scheduling,0.85
schema,0.85
schematic,0.86
scheme,0.92
schism,0.85
schizophrenia,0.79
schizophrenic,0.84
scholar,0.91
scholarly,0.91
scholarship,0.93
scholastic,0.86
school,0.89
school,0.89
school-age,0.87
school-aged,0.81
school-based,0.82
school-related,0.78
school-wide,0.75
schoolchild,0.92
schoolhouse,0.86
schooling,0.89
schoolteacher,0.86
schoolwork,0.82
schooner,0.69
sci-fi,0.65
science,0.88
science-fiction,0.70
scientific,0.89
scientifically,0.91
scientist,0.81
scissors,0.83
sclerosis,0.78
scoff,0.91
scold,0.90
scoop,0.86
scoop,0.89
scope,0.90
score,0.89
score,0.91
scorecard,0.74
scorer,0.81
scoring,0.89
scorn,0.89
scorn,0.90
scorpion,0.77
scottish,0.801238242
scour,0.86
scourge,0.91
scout,0.89
scout,0.90
scramble,0.92
scrap,0.83
scrap,0.90
scrape,0.86
scrape,0.87
scratch,0.88
scratch,0.91
scream,0.90
scream,0.94
screen,0.85
screen,0.91
screening,0.88
screenplay,0.84
screw,0.75
screw,0.83
screwdriver,0.75
scribble,0.89
scribe,0.85
script,0.89
script,0.89
scriptural,0.74
scripture,0.73
scroll,0.74
scroll,0.81
scrub,0.81
scrub,0.88
scrubber,0.66
scrupulous,0.88
scrupulously,0.87
scrutinize,0.94
scrutiny,0.93
scuba,0.82
sculpt,0.87
sculpted,0.79
sculptor,0.78
sculptural,0.74
sculpture,0.78
scurry,0.89
scuttle,0.87
sea,0.87
sea-level,0.70
seabed,0.66
seabird,0.70
seaboard,0.86
seafloor,0.70
seafood,0.83
seagrass,0.32
seahorse,0.49
seal,0.79
seal,0.89
sealed,0.84
seam,0.86
seaman,0.81
seamless,0.90
seamlessly,0.87
search,0.90
search,0.91
searchable,0.86
searcher,0.80
seashore,0.84
seaside,0.87
season,0.90
seasonal,0.86
seasonally,0.81
seasoned,0.94
seasoning,0.78
seat,0.92
seat,0.93
seated,0.86
seating,0.82
seawater,0.75
seaweed,0.81
secede,0.81
secession,0.80
secessionist,0.77
secluded,0.85
seclusion,0.80
second,0.88
second,0.90
second,0.96
second-class,0.87
second-generation,0.86
second-grade,0.74
second-hand,0.88
second-largest,0.85
second-order,0.83
secondarily,0.89
secondary,0.90
secondary,0.93
secondly,0.93
secrecy,0.87
secret,0.93
secret,0.95
secretariat,0.85
secretary,0.89
secretary-general,0.72
secrete,0.83
secretion,0.76
secretive,0.90
secretly,0.92
sect,0.79
sectarian,0.83
section,0.91
sectional,0.86
sector,0.91
sectoral,0.78
secular,0.87
secularism,0.82
secularist,0.75
secularization,0.81
secure,0.93
secure,0.94
securely,0.89
security,0.90
sedan,0.75
sedative,0.80
sedentary,0.85
sediment,0.74
sedimentary,0.72
sedimentation,0.81
seduce,0.89
seduction,0.85
seductive,0.90
see,0.95
seed,0.84
seed,0.84
seedling,0.72
seeing,0.80
seek,0.95
seeker,0.88
seeking,0.85
seem,0.95
seeming,0.92
seemingly,0.94
seep,0.87
seepage,0.75
seer,0.86
segment,0.89
segment,0.93
segmentation,0.81
segmented,0.82
segregate,0.91
segregated,0.88
segregation,0.87
seismic,0.77
seize,0.91
seizure,0.87
seldom,0.94
select,0.89
select,0.92
selected,0.93
selection,0.91
selective,0.94
selectively,0.91
selectivity,0.87
selenium,0.76
self,0.90
self-actualization,0.70
self-administered,0.80
self-assessment,0.79
self-awareness,0.89
self-care,0.74
self-centered,0.87
self-concept,0.74
self-concept,0.78
self-confidence,0.83
self-confident,0.88
self-conscious,0.90
self-consciously,0.88
self-consciousness,0.87
self-contained,0.89
self-control,0.78
self-critical,0.80
self-criticism,0.68
self-deception,0.80
self-defeating,0.87
self-defense,0.86
self-described,0.91
self-destructive,0.88
self-determination,0.85
self-determined,0.52
self-directed,0.72
self-discipline,0.87
self-doubt,0.90
self-efficacy,0.81
self-employed,0.82
self-esteem,0.83
self-evaluation,0.84
self-evident,0.91
self-expression,0.87
self-fulfilling,0.89
self-fulfillment,0.72
self-government,0.82
self-help,0.79
self-help,0.85
self-identified,0.80
self-image,0.86
self-imposed,0.91
self-improvement,0.87
self-instruction,0.54
self-interest,0.90
self-interested,0.86
self-knowledge,0.86
self-made,0.88
self-monitoring,0.70
self-organization,0.51
self-oriented,0.45
self-perceived,0.78
self-perception,0.76
self-portrait,0.66
self-preservation,0.87
self-proclaimed,0.90
self-rated,0.70
self-rating,0.80
self-regulated,0.62
self-regulation,0.81
self-regulatory,0.78
self-reliance,0.87
self-reliant,0.89
self-report,0.82
self-report,0.85
self-reported,0.84
self-representation,0.78
self-respect,0.89
self-sacrifice,0.85
self-selected,0.86
self-serving,0.88
self-styled,0.87
self-sufficiency,0.89
self-sufficient,0.91
self-sustaining,0.81
self-talk,0.65
self-understanding,0.86
self-worth,0.87
selfhood,0.82
selfish,0.89
selfishness,0.88
selfless,0.87
sell,0.90
seller,0.89
selling,0.89
semantic,0.86
semantically,0.79
semantics,0.81
semblance,0.80
semen,0.83
semester,0.84
semi-arid,0.80
semi-structured,0.83
semicircular,0.74
semiconductor,0.78
seminal,0.92
seminar,0.94
seminarian,0.75
seminary,0.74
semiotic,0.78
semiotics,0.75
senate,0.817117474
senator,0.84
senatorial,0.80
send,0.93
sender,0.82
sending,0.85
senegalese,0.65
senior,0.90
senior,0.95
seniority,0.89
sensation,0.90
sensational,0.91
sense,0.93
sense,0.94
senseless,0.89
sensibility,0.90
sensible,0.94
sensibly,0.89
sensing,0.76
sensitive,0.94
sensitivity,0.93
sensitize,0.89
sensor,0.75
sensorineural,0.67
sensory,0.90
sensual,0.86
sensuality,0.83
sensuous,0.82
sentence,0.90
sentence,0.91
sentencing,0.76
sentencing,0.82
sentient,0.80
sentiment,0.91
sentimental,0.88
sentimentality,0.82
sentinel,0.86
separable,0.86
separate,0.93
separate,0.94
separated,0.87
separately,0.92
separateness,0.79
separating,0.91
separation,0.92
separatism,0.83
separatist,0.81
separatist,0.83
separator,0.68
sepsis,0.63
septal,0.62
septic,0.75
septum,0.65
sequel,0.89
sequence,0.84
sequence,0.88
sequencing,0.82
sequential,0.90
sequentially,0.89
sequester,0.80
sequestration,0.72
serbian,0.769499434
serene,0.92
serenity,0.85
sergeant,0.83
serial,0.66
serial,0.88
series,0.93
serious,0.95
seriously,0.95
seriousness,0.93
sermon,0.81
seropositive,0.56
serotonin,0.81
serpent,0.84
serpentine,0.60
serum,0.72
servant,0.90
serve,0.72
serve,0.96
server,0.79
service,0.91
service,0.94
service-learning,0.55
serviceman,0.85
servicing,0.81
serving,0.77
servitude,0.86
servo,0.67
sesame,0.79
session,0.93
set,0.89
set,0.93
set,0.95
setback,0.91
setting,0.91
settle,0.93
settled,0.90
settlement,0.88
settler,0.83
setup,0.79
seven,0.96
seven-day,0.84
seven-year,0.87
seventeen,0.93
seventeenth,0.89
seventeenth-century,0.85
seventh,0.94
seventh-grade,0.84
seventy,0.92
seventy-five,0.91
sever,0.92
several,0.94
severance,0.81
severe,0.93
severed,0.77
severely,0.93
severity,0.88
sew,0.91
sewage,0.70
sewer,0.85
sewing,0.81
sex,0.88
sexism,0.77
sexist,0.82
sexual,0.83
sexuality,0.85
sexually,0.84
sexy,0.89
sh,0.76
shabby,0.89
shack,0.89
shade,0.85
shade,0.89
shaded,0.82
shading,0.80
shadow,0.87
shadow,0.89
shadowy,0.90
shady,0.88
shaft,0.81
shah,0.86
shake,0.88
shake,0.95
shaker,0.89
shaky,0.92
shale,0.70
shall,0.89
shallow,0.85
sham,0.84
shaman,0.76
shamanic,0.66
shamanism,0.70
shame,0.85
shame,0.90
shameful,0.87
shampoo,0.75
shank,0.72
shape,0.90
shape,0.94
shaped,0.88
shaping,0.91
shaping,0.92
shard,0.84
share,0.89
share,0.96
sharecropper,0.75
shared,0.94
shareholder,0.80
shareware,0.53
sharing,0.92
shark,0.69
sharp,0.91
sharpen,0.92
sharply,0.94
sharpness,0.80
shatter,0.91
shattered,0.89
shave,0.87
shawl,0.83
she,0.96
shear,0.77
sheath,0.78
shed,0.88
shed,0.94
sheep,0.87
sheer,0.95
sheet,0.92
sheikh,0.75
shelf,0.87
shell,0.85
shellfish,0.77
shelter,0.90
shelter,0.93
sheltered,0.87
shelve,0.89
shepherd,0.86
shepherd,0.87
sherd,0.70
sheriff,0.88
sherry,0.87
shi'i,0.61
shield,0.89
shield,0.91
shift,0.94
shift,0.94
shifter,0.76
shifting,0.89
shifting,0.93
shiite,0.75278398
shiite,0.76
shilling,0.83
shimmering,0.86
shin,0.84
shine,0.83
shine,0.83
shingle,0.78
shining,0.77
shiny,0.89
ship,0.88
ship,0.88
shipbuilding,0.80
shipment,0.89
shipping,0.89
shipwreck,0.81
shipyard,0.66
shirt,0.88
shit,0.89
shiver,0.88
shock,0.91
shock,0.94
shocked,0.92
shocking,0.93
shoe,0.90
shoemaker,0.81
shoot,0.83
shoot,0.91
shooter,0.72
shooting,0.90
shop,0.91
shop,0.93
shopkeeper,0.86
shopper,0.86
shopping,0.92
shore,0.90
shore,0.92
shoreline,0.80
short,0.94
short,0.95
short-lived,0.91
short-range,0.79
short-run,0.79
short-sighted,0.90
short-term,0.95
shortage,0.94
shortcoming,0.94
shortcut,0.81
shorten,0.90
shortened,0.80
shortfall,0.91
shorthand,0.90
shortly,0.93
shortness,0.80
shorts,0.91
shot,0.91
shotgun,0.88
should,0.97
shoulder,0.84
shoulder,0.92
shout,0.91
shout,0.94
shove,0.92
shovel,0.87
show,0.93
show,0.94
showcase,0.84
showdown,0.85
shower,0.82
shower,0.91
showing,0.89
showroom,0.84
shred,0.84
shred,0.87
shredded,0.81
shrewd,0.90
shrill,0.88
shrimp,0.72
shrine,0.81
shrink,0.87
shrink,0.92
shrinkage,0.83
shrinking,0.92
shroud,0.63
shroud,0.89
shrub,0.76
shrug,0.92
shudder,0.89
shuffle,0.90
shuffling,0.88
shun,0.92
shunt,0.59
shunt,0.88
shut,0.88
shut,0.92
shutdown,0.82
shutter,0.75
shuttle,0.77
shy,0.92
shy,0.93
shyness,0.74
siberian,0.85
sibling,0.84
sic,0.90
sick,0.93
sickle,0.83
sickness,0.90
side,0.91
side,0.94
side-by-side,0.83
side-effect,0.76
sidebar,0.90
sideline,0.91
sidestep,0.91
sidewalk,0.92
sideways,0.87
siding,0.72
siege,0.84
sift,0.91
sigh,0.91
sigh,0.93
sight,0.82
sight,0.92
sighted,0.68
sighting,0.75
sigma,0.78
sign,0.94
sign,0.95
signal,0.84
signal,0.93
signal-to-noise,0.64
signatory,0.85
signature,0.86
signed,0.90
significance,0.94
significant,0.93
significantly,0.92
signification,0.80
signifier,0.79
signify,0.90
signing,0.87
sikh,0.64
sikh,0.65
silence,0.90
silence,0.90
silent,0.94
silently,0.93
silhouette,0.81
silica,0.76
silicon,0.81
silicone,0.81
silk,0.85
silky,0.80
sill,0.83
silly,0.94
silo,0.86
silt,0.77
silver,0.86
silver,0.91
similar,0.94
similarity,0.93
similarly,0.95
simile,0.66
simmer,0.78
simmering,0.89
simple,0.92
simplicity,0.89
simplification,0.90
simplified,0.89
simplify,0.90
simplistic,0.93
simply,0.95
simulacrum,0.46
simulate,0.82
simulated,0.83
simulation,0.80
simulator,0.72
simultaneity,0.77
simultaneous,0.93
simultaneously,0.94
sin,0.79
sin,0.81
since,0.94
since,0.94
since,0.96
sincere,0.92
sincerely,0.91
sincerity,0.89
sine,0.91
sinful,0.80
sinfulness,0.74
sing,0.84
singer,0.88
singing,0.81
single,0.85
single,0.92
single,0.93
single-family,0.86
single-handedly,0.89
single-minded,0.88
single-parent,0.75
single-sex,0.57
singly,0.87
singular,0.79
singular,0.92
singularity,0.80
singularly,0.90
sinhalese,0.48
sinister,0.91
sink,0.80
sink,0.92
sinking,0.85
sinner,0.76
sino-american,0.69
sinus,0.71
sinusitis,0.65
sioux,0.73
sioux,0.82
sip,0.60
sip,0.89
siphon,0.88
sir,0.91
siren,0.88
sister,0.91
sit,0.96
sit-up,0.74
sitcom,0.73
site,0.87
site,0.90
site-based,0.53
site-specific,0.82
siting,0.81
sitter,0.68
sitting,0.91
situate,0.92
situation,0.95
situational,0.83
six,0.95
six-day,0.87
six-month,0.88
six-year,0.89
sixteen,0.93
sixteenth,0.86
sixteenth-century,0.83
sixth,0.95
sixth-grade,0.82
sixty,0.92
sixty-five,0.90
sixty-four,0.89
sizable,0.93
size,0.84
size,0.88
sizeable,0.89
skate,0.78
skate,0.82
skater,0.65
skating,0.71
skeletal,0.85
skeleton,0.86
skeptic,0.90
skeptical,0.94
skepticism,0.93
sketch,0.89
sketch,0.92
sketchy,0.91
skew,0.63
skew,0.92
skewed,0.90
ski,0.84
ski,0.85
skid,0.78
skier,0.74
skiff,0.57
skiing,0.86
skill,0.90
skilled,0.92
skillet,0.72
skillful,0.93
skillfully,0.90
skim,0.90
skimmer,0.22
skin,0.82
skin,0.84
skinny,0.87
skip,0.75
skip,0.91
skirmish,0.84
skirt,0.86
skirt,0.89
skull,0.88
skunk,0.71
sky,0.77
skyline,0.84
skyrocket,0.91
skyscraper,0.88
skyward,0.81
slab,0.83
slack,0.89
slam,0.89
slang,0.86
slant,0.88
slap,0.89
slap,0.94
slash,0.91
slat,0.74
slate,0.87
slate,0.91
slaughter,0.88
slaughter,0.90
slav,0.79
slave,0.86
slavery,0.86
slavic,0.81
slay,0.88
sled,0.71
sleek,0.86
sleep,0.84
sleep,0.93
sleeper,0.84
sleeping,0.87
sleeping,0.91
sleepy,0.91
sleeve,0.88
slender,0.90
slew,0.71
slew,0.88
slice,0.84
slice,0.87
sliced,0.76
slick,0.84
slick,0.88
slide,0.78
slide,0.82
slider,0.72
sliding,0.82
slight,0.92
slightly,0.91
slim,0.79
slim,0.92
sling,0.83
sling,0.88
slip,0.92
slip,0.94
slippage,0.87
slipper,0.69
slippery,0.90
slit,0.77
sliver,0.87
slogan,0.91
sloop,0.68
slope,0.82
slope,0.88
sloping,0.83
sloppy,0.91
slot,0.79
slot,0.80
sloth,0.67
slovak,0.77
slow,0.87
slow,0.91
slow,0.92
slow-moving,0.84
slowdown,0.88
slower,0.90
slowly,0.91
slowness,0.75
sludge,0.60
slug,0.74
sluggish,0.90
slum,0.85
slump,0.86
slump,0.91
slurry,0.72
sly,0.89
smack,0.90
small,0.91
small-business,0.80
small-cap,0.66
small-company,0.68
small-group,0.86
small-scale,0.87
small-town,0.90
smallholder,0.74
smallpox,0.79
smart,0.91
smash,0.90
smear,0.79
smear,0.88
smell,0.90
smell,0.92
smelter,0.79
smile,0.94
smile,0.95
smiling,0.93
smog,0.83
smoke,0.90
smoke,0.91
smoke-free,0.54
smoker,0.84
smoking,0.82
smoking,0.82
smoky,0.85
smooth,0.87
smooth,0.89
smoothly,0.89
smoothness,0.83
smother,0.89
smuggle,0.87
smuggler,0.75
smuggling,0.77
snack,0.78
snack,0.81
snag,0.74
snag,0.87
snail,0.76
snake,0.84
snap,0.83
snap,0.88
snapper,0.64
snapshot,0.85
snatch,0.91
sneak,0.91
sneakers,0.84
sneeze,0.81
sniff,0.89
sniper,0.71
snore,0.64
snout,0.75
snow,0.85
snow,0.86
snowball,0.85
snowfall,0.78
snowflake,0.71
snowmaking,0.11
snowmobile,0.65
snowstorm,0.80
snowy,0.87
snuff,0.89
snug,0.84
so,0.91
so,0.94
so,0.96
so-called,0.94
soak,0.87
soap,0.83
soar,0.92
soaring,0.91
sob,0.87
sober,0.91
sobering,0.93
sobriety,0.84
soccer,0.80
sociability,0.85
social,0.90
social-emotional,0.62
socialism,0.88
socialist,0.82
socialist,0.88
sociality,0.71
socialization,0.86
socialize,0.88
socially,0.93
societal,0.93
society,0.93
socio-historical,0.83
sociocultural,0.86
sociodemographic,0.79
socioeconomic,0.92
sociological,0.90
sociologist,0.90
sociology,0.92
sociometric,0.60
sociopolitical,0.88
sock,0.83
socket,0.67
socratic,0.84
soda,0.85
sodium,0.76
sodomy,0.79
sofa,0.88
soft,0.90
soft-tissue,0.67
softball,0.75
soften,0.93
softly,0.89
softness,0.88
software,0.83
softwood,0.75
soil,0.79
soil,0.81
sojourn,0.88
sojourner,0.66
solace,0.91
solar,0.73
soldier,0.89
sole,0.73
sole,0.95
solely,0.95
solemn,0.87
solemnly,0.86
solicit,0.94
solicitation,0.88
solicitor,0.81
solid,0.76
solid,0.87
solid-state,0.69
solidarity,0.88
solidify,0.92
solidly,0.92
solitary,0.92
solitude,0.86
solo,0.86
solo,0.86
soloist,0.79
solstice,0.76
soluble,0.79
solution,0.93
solve,0.93
solvent,0.84
solver,0.85
solving,0.85
somali,0.713917991
somali,0.74
somatic,0.77
somber,0.90
some,0.95
somebody,0.93
someday,0.90
somehow,0.94
someone,0.95
someplace,0.89
something,0.95
sometime,0.89
sometime,0.93
sometimes,0.96
somewhat,0.95
somewhere,0.94
son,0.93
son-in-law,0.90
sonar,0.65
song,0.88
songbird,0.63
sonic,0.81
sonnet,0.59
soon,0.94
soon,0.94
soot,0.79
soothe,0.86
soothing,0.85
sophisticated,0.93
sophistication,0.94
sophomore,0.86
soprano,0.73
sorcerer,0.78
sorcery,0.63
sordid,0.88
sore,0.77
sore,0.82
sorely,0.92
sorghum,0.73
sorrow,0.87
sorry,0.94
sort,0.89
sort,0.95
sorting,0.79
sought,0.89
